Title,Description
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στα Ιωάννινα 10/06/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ στον Ν. Χατζηνικολάου Real FM 97.8 09/06/2023,Κ. ΒΕΛΟΠΟΥΛΟΣ στον Ν. Χατζηνικολάου Real FM 97.8 09/06/2023
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - MEGA TV Eκπομπή “Κοινωνία ώρα Mega” 08/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στo MEGA και στην εκπομπή  “Κοινωνία ώρα Mega”  με τους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τη διάλυση του ΕΣΥ και το θάνατο της 63χρονης στην Κω,"Οι ηθικοί αυτουργοί του εγκλήματος της δολοφονίας του Εθνικού Συστήματος Υγείας, ΠΑΣΟΚ, ΝΔ και ΣΥΡΙΖΑ, σήμερα μαλώνουν για την αδικοχαμένη γυναίκα στην Κω.

Πραγματικά το καλύτερο που θα μπορούσαν να κάνουν είναι να σωπάσουν. Να μην μιλούν.

Γιατί καμμία ζωή δεν μπορεί να μεταφέρεται πάνω σε μία καρότσα και κανείς να μην απολογείται.

Ντροπή σε όλους τους."
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για το δίλημμα του Κ.Μητσοτάκη: αυτοδυναμία ή εκλογές 07/06/2023,"Για ακόμα μία φορά αποδεικνύει ο Έλληνας πρωθυπουργός ότι δεν τον ενδιαφέρει τίποτα περισσότερο παρά η καρέκλα του πρωθυπουργού.

Εκβιάζει τον Ελληνικό λαό για τρίτες εκλογές, γιατί από αλαζόνας θέλει να γίνει ηγεμόνας.

25 Ιουνίου θα λάβει το μήνυμά του αυτός και η αλαζονεία του και όλη η Νέα Δημοκρατία. 

Θα μαυριστεί από τους Έλληνες."
"Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για τα οικονομικά προγράμματα ΝΔ, ΣΥΡΙΖΑ και ΠΑΣΟΚ 06/06/2023",
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για τις επερχόμενες εκλογές 06/06/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στην Αλεξανδρούπολη  04/06/2023,
Κ.ΒΕΛΟΠΟΥΛΟΣ - Δήλωση για τις αναφορές περί εμπλοκής τουρκικού προξενείου στις εκλογές στη Ροδόπη,Δήλωση για τις αναφορές του προέδρου της ΝΔ περί εμπλοκής του τουρκικού προξενείου Κομοτηνής στις εκλογές στη Ροδόπη
"Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τα οικονομικά προγράμματα ΝΔ, ΣΥΡΙΖΑ, ΠΑΣΟΚ",
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - One channel 01/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στο ONE Channel και στην εκπομπή  «One Talk» με τον Τάκη Χατζή
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για το κάλεσμα του Κ. Μητσοτάκη για ισχυρή κυβέρνηση 01/06/2023,"Η μόνη αγωνία που έχει ο πρωθυπουργός είναι να περάσει τους 151, 152, 160, 165 βουλευτές. 

Η δική μας αγωνία είναι διαφορετική. Το πώς ο Έλληνας θα περάσει καλύτερα. 

Δυστυχώς γι’ αυτόν, μέσα από τα λόγια και τις πράξεις του, αποδεικνύει ότι δεν τον ενδιαφέρει για τον Ελληνικό λαό αλλά για τη νομή της εξουσίας."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την οικονομία 01/06/2023,"Είναι να απορεί κανείς, με ανθρώπους οι οποίοι δεν εργάστηκαν ποτέ, στελέχη κομμάτων δηλαδή, παιδιά του κομματικού σωλήνα, να ομιλούν συνεχώς για φορολόγηση των Ελλήνων.

Είναι αδιανόητο, σε μια Ελλάδα, η οποία είναι υπερφορολογημένη, στελέχη της ΝΔ, του ΠΑΣΟΚ και του ΣΥΡΙΖΑ να μαλώνουν δήθεν για το ποιός θα φορολογήσει λιγότερο ή περισσότερο. Δεν μιλούν για το πώς θα δώσουν λεφτά στους Έλληνες. 

Αυτό σημαίνει ότι δεν έχουν πρόγραμμα. Γι’ αυτό 25 Ιουνίου, μόνο η Ελληνική Λύση και μπορεί και ξέρει."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στην ΕΡΤ 31/05/2023,"Ο Πρόεδρος της Ελληνικής Λύσης, Κυριάκος Βελόπουλος ζωντανά στην ΕΡΤ1 και στην εκπομπή “ΣΥΝΔΕΣΕΙΣ” με τον Κώστα Παπαχλιμίντζο και τη Χριστίνα Βίδου"
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ΕΡΤ1 Εκπομπή ""ΣΥΝΔΕΣΕΙΣ"" 31/05/2023","Ο Πρόεδρος της Ελληνικής Λύσης, κ. Κυριάκος Βελόπουλος καλεσμένος στην ΕΡΤ1 και στην εκπομπή “ΣΥΝΔΕΣΕΙΣ” με τον Κώστα Παπαχλιμίντζο και τη Χριστίνα Βίδου"
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τις ανακρίβειες της ΝΔ για την οικονομία,"Η κυβέρνηση συνεχώς, δίπλα πάντοτε έχοντας τα Μέσα Μαζικής Ενημερώσεως, επιχειρεί να κάνει το άσπρο, μαύρο.

Για την ελληνική οικονομία μας λέει ότι έχουμε ανάπτυξη και πολλές επενδύσεις.

Τι δεν μας λέει; Δεν μας λέει ότι οι επενδύσεις είναι ντουβάρια, είναι σπίτια. Είναι εξαγορές εταιρειών και όχι παραγωγικός πλούτος. 

Τι δεν μας λέει; Ότι πολύ απλά όλα τα χρήματα που πήρε από το Ταμείο Ανάκαμψης δεν είναι όλα επιχορηγήσεις. Περίπου τα μισά είναι δάνεια. Δάνεια, τα οποία έγιναν επιδόματα, και όπως πολύ εύστοχα έγραψε η ΚΑΘΗΜΕΡΙΝΗ, αυτά τα επιδόματα έκλεψαν τις εκλογές. 

Άρα λοιπόν όχι μόνο δεν αναπτύσσεται η ελληνική οικονομία, όχι μόνο δεν έχουμε παραγωγικό πλούτο, αλλά συνεχώς χρεώνονται η Ελλάδα και οι Έλληνες. 

Στις 25 Ιουνίου πρέπει οι Έλληνες να τους στείλουν εκεί που τους αξίζει: στις καλένδες της ιστορίας. 

Με ψέμματα δεν ασκείς σοβαρή πολιτική."
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την νέα κυβερνοεπίθεση στην τράπεζα θεμάτων,"Για δεύτερη συνεχόμενη μέρα, το σύστημα, μέσω hakers λέει η ΝΔ, έπεσε και τα παιδιά μας απογοητεύτηκαν. Τα παιδιά μας που αγωνιούν για το αύριό τους.

Το πρόβλημα δεν είναι μόνον ότι έπεσε το σύστημα, το πρόβλημα είναι ότι δεν πέφτει η αλαζονεία τους και η αμετροέπειά τους. Δυστυχώς μέρα με την ημέρα γίνονται περισσότερο επικίνδυνοι γιατί είναι αμετροεπείς και αλαζονικοί.

Κάποια στιγμή ο κος. Μητσοτάκης πρέπει να αναλάβει τις ευθύνες του. Δεν μπορεί να φταίνε οι φωτιές, να φταίει το χιόνι, να φταίει η βροχή, αλλά να μην φταίει ποτέ αυτός. 

Φταίνε αυτός και η κυβέρνησή του."
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την επόμενη μέρα των εκλογών και πατριωτικό κάλεσμα,"Η ΝΔ, κατά την προσφιλή της τακτική, άρχισε πάλι την τρομοκρατία και τον διχασμό των Ελλήνων. 

Τώρα κραδαίνει τη μη αυτοδυναμία της. Η ΝΔ θα είναι αυτοδύναμη στις επόμενες εκλογές. Σημασία έχει να υπάρχει μία εθνική αντιπολίτευση, η οποία θα κάνει πραγματική αντιπολίτευση στη ΝΔ που θα είναι αυτοδύναμη. 

Από την άλλη πρέπει να τονίσουμε ότι εμείς, ως Ελληνική Λύση, ηχήσαμε σάλπιγγες συμπαρατάξεως όλων των πατριωτικών δυνάμεων κάτω από την ομπρέλλα της Ελλάδος.

Ζητούμε λοιπόν από όλους, για να κάνουμε την εθνική αντιπολίτευση πράξη, να ενωθούν όλοι οι πατριώτες. 

Όχι όμως καρέκλες. Χρειαζόμαστε στρατηγούς; Όχι. Στρατιώτες χρειάζεται η Ελλάδα. 

Και επαναλαμβάνουμε και το λέμε: Η μοναδική αντιπολίτευση στη ΝΔ που θα είναι αυτοδύναμη, θα είμαστε εμείς οι ενωμένοι, πατριώτες Έλληνες."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  -  Ζωντανά στην εκπομπή  ”Ώρα Ελλάδος”  OPEN TV 25/05/2023,Ο  Κυριάκος Βελόπουλος ζωντανά στο  OPEN TV και στην εκπομπή   ”Ώρα Ελλάδος”  με τον Δημήτρη Καμπουράκη και τον Παναγιώτη Στάθη.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  -  OPEN TV Εκπομπή  ”Ώρα Ελλάδος” 25/05/2023,Ο Πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος καλεσμένος στο  OPEN TV και στην εκπομπή ”Ώρα Ελλάδος”  με τον Δημήτρη Καμπουράκη και τον Παναγιώτη Στάθη.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Εκπομπή  “LIVE NEWS” MEGA  24/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος  στo MEGA και στην εκπομπή  “LIVE NEWS” με τον Νίκο Ευαγγελάτο
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ANT1 Εκπομπή ""Καλημέρα Ελλάδα"" 24/05/2023",Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Γιώργο Παπαδάκη και την Μαρία Αναστασοπούλου.
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” ANT1 24/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Γιώργο Παπαδάκη και την Μαρία Αναστασοπούλου.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ -  Δηλώσεις για το αποτέλεσμα των εκλογών 21/05/2023,"Το σύστημα είχε δώσει τα ρέστα του ώστε να μείνει η Ελληνική Λύση εκτός Βουλής. 
Από 10 βουλευτές πήγαμε στους 16. Ευχαριστούμε τις Ελληνίδες και τους Έλληνες που τίμησαν και εμπιστεύτηκαν την Ελληνική Λύση. 
Περάσαμε από φωτιά, περάσαμε από τυφώνα, μείναμε όρθιοι και συνεχίζουμε να αγωνιζόμαστε. Θα συνεχίσουμε να τιμούμε τον ελληνικό λαό. Εμείς δεν προδώσαμε κανέναν. 
Είμαστε το μοναδικό ελληνικό πατριωτικό κόμμα. Το αποδείξαμε και θα συνεχίσουμε να το αποδεικνύουμε καθημερινά. 
Ευχαριστούμε από τα βάθη της ψυχής μας"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για το διακύβευμα των εκλογών 19/05/2023,"Καλούμε όλες τις Ελληνίδες και τους Έλληνες να πάνε να ψηφίσουν στις εκλογές. Η αποχή είναι ψήφος στη ΝΔ.

Καλούμε επίσης τους πατριώτες Έλληνες να ψηφίσουν Ελληνική Λύση. Διότι κάθε ψήφος σε μικρό κόμμα ουσιαστικά είναι ψήφος στη ΝΔ.

Κάθε ψήφος σε μικρό κόμμα εκτός βουλής, ουσιαστικά είναι ψήφος στην προδοσία της Μακεδονίας, στην προδοσία των Ελλήνων. 

Καλούμε επίσης και τους υπόλοιπους ψηφοφόρους, που θέλουν να εκδικηθούν τη ΝΔ και να ψηφίσουν ΣΥΡΙΖΑ. Αυτό είναι μαχαιριά στη Μακεδονία, μαχαιριά στην Ελλάδα. 

Η μοναδική λύση, η πρόταση, η πατριωτική φωνή του ελληνικού κοινοβουλίου, είναι η Ελληνική Λύση.

Ψήφο λοιπόν όλων των πατριωτών, πανστρατιά στην Ελληνική Λύση. 

Έτσι θα ανατρέψουμε τα αντεθνικά, αντιλαϊκά μέτρα της ΝΔ, του ΣΥΡΙΖΑ και του ΠΑΣΟΚ."
ΕΛΛΗΝΙΚΗ ΛΥΣΗ ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ – Το δεύτερο δεκάλεπτο μήνυμα για τις Εκλογές 2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για ΝΔ - ΣΥΡΙΖΑ και  τις δηλώσεις Κατρούγκαλου 19/05/2023,"Κατά την άποψή μας η σύγκρουση για τις δηλώσεις Κατρούγκαλου είναι μια άθλια υποκριτική σύγκρουση μεταξύ ΝΔ και ΣΥΡΙΖΑ.

Και ρωτάμε: ποιός είχε ειδικό φόρο στα καύσιμα; ποιός επέβαλε έμμεσους φόρους; ποιός ξεζουμίζει την ελληνικό λαό συνεχώς με την
υπερφορολόγηση; ΝΔ και ΣΥΡΙΖΑ.

Όλα αυτά λοιπόν που λέγονται λίγο πριν τις εκλογές είναι υποκριτικά, είναι άθλια και πρέπει ο ελληνικός λαός να τους τιμωρήσει 21 Μαΐου
και να ψηφίσει Ελληνική Λύση."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στην εκπομπή  “Κοινωνία ώρα Mega” MEGA  18/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά  στo MEGA και στην εκπομπή  “Κοινωνία ώρα Mega”  με τους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη
ΕΛΛΗΝΙΚΗ ΛΥΣΗ ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Το πρώτο δεκάλεπτο μήνυμα για τις Εκλογές 2023,
ΕΛΛΗΝΙΚΗ ΛΥΣΗ ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Το μοναδικό ΕΛΛΗΝΙΚΟ ΠΑΤΡΙΩΤΙΚΟ κόμμα της Βουλής,"Προχωράμε μπροστά για την Ελλάδα και τους Έλληνες! 
Γιατί για εμάς ισχύει: 
ΠΡΩΤΑ Η ΕΛΛΑΔΑ
ΠΡΩΤΑ ΟΙ ΕΛΛΗΝΕΣ"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή «Χαμηλή Πτήση» Ionian Channel 17/05/2023,Ο πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος καλεσμένος στην εκπομπή του Ionian Channel «Χαμηλή Πτήση» με την Αγγελική Σπυροπούλου.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στο Kontra Channel 17/05/2023,"Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ ζωντανά στο Kontra Channel και στην εκπομπή ""Kontra News 9.30"" με τον Γιώργο Μελιγγώνη"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Εκπομπή  “Κοινωνία ώρα Mega” MEGA TV 18/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στo MEGA και στην εκπομπή  “Κοινωνία ώρα Mega”  με τους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Kontra Channel 17/05/2023,"Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ καλεσμένος στο Kontra Channel και στην εκπομπή ""Kontra News 9.30"" με τον Γιώργο Μελιγγώνη"
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  -  Ο  Κ. Βελόπουλος στην  εκπομπή «ΣΗΜΕΡΑ»  στον ΣΚΑΪ,Τετάρτη 17 Μαϊου μετά τις 8:20 ο Κυριάκος Βελόπουλος στους Δημήτρη Οικονόμου και Άκη Παυλόπουλο στον ΣΚΑΪ
Κ .ΒΕΛΟΠΟΥΛΟΣ ALPHA RADIO 98.9 XATZHΣ - ΕΥΓΕΝΙΔΗΣ 17/05/2023,Κ .ΒΕΛΟΠΟΥΛΟΣ ALPHA RADIO 98.9 XATZHΣ - ΕΥΓΕΝΙΔΗΣ 17/05/2023
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή ""ΣΗΜΕΡΑ"" ΣΚΑΪ 17/05/2023","Ο πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος καλεσμένος στον ΣΚΑΪ  και στην εκπομπή ""ΣΗΜΕΡΑ"" με τους Δημήτρη Οικονόμου και Άκη Παυλόπουλο."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Εκπομπή  “LIVE NEWS” MEGA  16/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά  στo MEGA και στην εκπομπή  “LIVE NEWS” με τον Νίκο Ευαγγελάτο
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - “LIVE NEWS” MEGA TV 16/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στo MEGA και στην εκπομπή “LIVE NEWS” με τον Νίκο Ευαγγελάτο
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ 16/05/2023 ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ ΑΝΤ1,Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ 16/05/2023 ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ ΑΝΤ1
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τα διλήμματα Μητσοτάκη για τις εκλογές 15/05/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στην Κοζάνη 14/05/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη τύπου στις Σέρρες 13/05/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ALPHA TV 12/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ κ. Κυριάκος Βελόπουλος καλεσμένος στο Κεντρικό Δελτίο του ALPHA με τον Αντώνη Σρόιτερ.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τη σύλληψη του Έλληνα δημάρχου Χειμάρας 12/05/2023,"Δύο ημέρες πριν τις εκλογές, στην Χειμάρα στην Βόρειο Ήπειρο, συλλαμβάνει το κράτος των ναρκωτικών του Ράμα, τον υποψήφιο Δήμαρχο της Ελληνικής μειονότητας.

Απορίας άξιον, γιατί η κυβέρνηση πάλι συμπεριφέρεται ως κλαίουσα, παρακαλώντας τον κάθε Μπορέλ να επιβάλει την τάξη σε μία χώρα, η οποία προσβάλλει την ελληνική μειονότητα, το διεθνές δίκαιο, αλλά και κάθε έννοια ανθρωπίνων δικαιωμάτων.

Μία είναι η λύση: κόψιμο κάθε ελπίδας της Αλβανίας για σύνδεση με την Ευρωπαϊκή Ένωση και βέτο για το ΝΑΤΟ.

Και αν χρειαστεί υπάρχουν κι άλλοι τρόποι για σοβαρά κράτη για να επιβάλουν το διεθνές δίκαιο."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - STAR Channel 11/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ  κ. Κυριάκος Βελόπουλος καλεσμένος στο Κεντρικό Δελτίο του STAR με τη Μάρα Ζαχαρέα
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκλογές 2023: Debate πολιτικών αρχηγών 10/05/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Συνέντευξη στο κεντρικό δελτίο ειδήσεων του ΑΝΤ1 09/05/2023,Συνέντευξη του Πρόεδρου της Ελληνικής Λύσης κ. Κυριάκου Βελόπουλου  στο κεντρικό δελτίο ειδήσεων του ΑΝΤ1 και τον δημοσιογράφο Νίκο Χατζηνικολάου
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στο Κεντρικό Δελτίο του ΑΝΤ1 09/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ  κ. Κυριάκος Βελόπουλος καλεσμένος στο Κεντρικό Δελτίο του ΑΝΤ1 με τον Νίκο Χατζηνικολάου
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για τα παράλληλα νομίσματα 09/05/2023,"Για ακόμα μια φορά αποδεικνύεται το ελλιποβαρές των ελληνικών κομμάτων.

Δίχως προτάσεις, δίχως σχέδιο, δίχως πραγματικά εναλλακτική λύση, ζουν στον παράλληλο κόσμο τους. Ασχολούνται με τα παραλληλα νομίσματα.

Αυτό που πρέπει να τους πούμε είναι το εξής: Δυστυχώς για τον ελληνικό λαό, δεν υπάρχουν νομίσματα στην τσέπη τους. Είτε παράλληλα, είτε κάθετα, δεν υπάρχουν τα χρήματα και υπαίτιοι είναι ΠΑΣΟΚ, ΔΝ και ΣΥΡΙΖΑ."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για τις παροχολογίες του Κ. Μητσοτάκη 09/05/2023,"Μετά από 4 χρόνια απεδείχθη ότι ο πρωθυπουργός και η κυβέρνησή του ουδέποτε είχαν πρόγραμμα για να ανακουφίσουν τους Έλληνες.

Εδώ και 4 χρόνια ο πρωθυπουργός μας έλεγε ότι κυβερνούσε σωστά.

Τώρα ξαφνικά ανακαλύπτει στον πανικό του και στη σύγχυσή του την παροχολογία.

Τα τεκμήρια που θέλει τώρα να τα επαναφέρει και να τα συζητήσει, είναι το τεκμήριο της ανικανότητάς του."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Action24 08/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στο Κεντρικό Δελτίο του Action24
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  -  Ζωντανά στο κεντρικό Δελτίο του Action 24  ||  08/05/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά τη Δευτέρα 8 Μαΐου στις 19.30 στο Κεντρικό Δελτίο του Action 24
