,Unnamed: 0,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
51,51,XrsjfCpCezA,"Συνέντευξη στον τ/στ ""ΑΝΤ1 TV"" |21.09.2023",2023-09-21 07:00:22+00:00,Συνέντευξη στην εκπομπή Καλημέρα Ελλάδα ANT1 και στους δημοσιογράφους Maria Anastasopoulou & Γιώργο Γρηγοριάδη,[],97.0,0.0,0.0,0.0,2023-09-21,07:00:22,0.0,0.0,0.0,43.65
52,52,30-7OfQWKOI,"Συνέντευξη στο ""ATTICA TV"" | 20.09.2023",2023-09-20 20:36:26+00:00,Συνέντευξη στο Attica TV και στον δημοσιογράφο Giorgos Melingonis,[],71.0,3.0,0.0,0.0,2023-09-20,20:36:26,0.04225352112676056,0.0,0.0,32.7
53,53,tzfJyPlWKBw,"Συνέντευξη στον ρ/στ ""Real fm"" | 20.09.2023",2023-09-20 09:01:36+00:00,📻Συνέντευξη στον Real FM 97.8 και στους δημοσιογράφους Νίκο Χατζηνικολάου & Αντώνη Δελλατόλα,[],91.0,3.0,0.0,0.0,2023-09-20,09:01:36,0.03296703296703297,0.0,0.0,41.7
54,54,RL9hb-h4ICk,"Συνέντευξη στον τ/στ ""ΣΚΑΙ"" |20.09.2023",2023-09-20 08:20:23+00:00,Συνέντευξη στον τηλεοπτικό σταθμό ΣΚΑΪ ΤV και στους δημοσιογράφους Γιάννη Ντσούνο και Χρήστο Κούτρα,[],90.0,2.0,0.0,0.0,2023-09-20,08:20:23,0.022222222222222223,0.0,0.0,41.0
55,55,eR9d55crtg8,"Συνέντευξη στο ""BEST TV"" | 15.09.23",2023-09-15 18:29:39+00:00,Συνέντευξη στον τηλεοπτικό σταθμό best-tv.gr και στον δημοσιογράφο Themis Kanellopoulos,[],64.0,1.0,0.0,0.0,2023-09-15,18:29:39,0.015625,0.0,0.0,29.05
56,56,N7MPegSqrpg,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο 105,5"" | 13.09.2023",2023-09-13 12:01:34+00:00,"🎤Συνέντευξη Στο Κόκκινο 105,5 και στην δημοσιογράφο Κατερίνα Ακριβοπούλου",[],59.0,1.0,0.0,0.0,2023-09-13,12:01:34,0.01694915254237288,0.0,0.0,26.8
57,57,L3oLjUfj8mc,Περιοδεία σήμερα στον Έβρο | 12.09.2023,2023-09-13 09:24:49+00:00,"Η εικόνα αποκαρδιωτική. Ασύλληπτη οικολογική καταστροφή με μεγάλες επιπτώσεις στην παραγωγική δραστηριότητα της περιοχής.
Η πυρκαγιά είναι ενα αποφασιστικό πλήγμα σε μια περιοχή που έτσι κι αλλιώς ένιωθε, και ήταν, ξεχασμένη από την ελληνική πολιτεία. Οι κάτοικοι του Έβρου νιώθουν ότι πια δεν μπορούν να έχουν κανένα μέλλον στον τόπο τους. Και υπάρχουν ευθύνες για αυτό. Πολιτικές ευθύνες.
Είναι επιτακτική ανάγκη η άμεση αποζημίωση των πληγέντων. 
Εξίσου κρίσιμη όμως είναι και η εκπόνηση ενός Αναπτυξιακού Προγράμματος Ειδικού Σκοπού για την Θράκη και ειδικότερα για τον Έβρο. 
Όπως αυτό που ξεκινήσαμε το 2018 για τα νησιά του Β. Αιγαίου (και οδήγησε στην καθιέρωση του Μεταφορικού Ισοδύναμου) αλλά εγκαταλείφθηκε στη συνέχεια. Όπως αυτό που παρουσιάσαμε το 2021 στους παραγωγικούς φορείς της Θράκης σε εκδήλωση στην Ξάνθη.
Το αναπτυξιακό μέλλον της περιοχής δεν μπορεί να είναι τα ποικιλώνυμα passes που για μία ακόμη φορά εξηγγειλε χθες ο κ. Μητσοτάκη σε μια προσπάθεια να κατευνασει τις δίκαιες απαιτήσεις και τις εύλογες αγωνίες των ανθρώπων της περιοχής. 
Η κρίσιμη και ευαίσθητη περιοχή του Έβρου και της Θράκης συνολικότερα χρειάζεται μια ολοκληρωμένη αναπτυξιακή στρατηγική με φορολογικές διευκολύνσεις, κίνητρα για ίδρυση νέων και μετεγκατάσταση υφιστάμενων επιχειρήσεων, ολοκλήρωση βασικών δημόσιων υποδομών.
Κυρίως όμως απαιτείται πολιτική βούληση για την αξιοποίηση των νέων χρηματοδοτικών δυνατοτήτων (Ταμείο Ανάκαμψης και Ανθεκτικότητας) για ουσιαστική περιφερειακή, αποκεντρωμένη ανάπτυξη. Βούληση που απουσιάζει πλήρως από την κυβέρνηση Μητσοτάκη.",[],26.0,2.0,0.0,0.0,2023-09-13,09:24:49,0.07692307692307693,0.0,0.0,12.200000000000001
58,58,ofqSHxKzDsA,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο 105,5"" | 08.09.2023",2023-09-08 11:59:29+00:00,"🎤ΣυνέντευξηΣτο Κόκκινο 105,55 και στον δημοσιογράφο  Κώστα Σαββόπουλο",[],52.0,0.0,0.0,0.0,2023-09-08,11:59:29,0.0,0.0,0.0,23.400000000000002
59,59,NFSltlMDNiA,"Συνέντευξη στον ""REAL FM"" | 07.09.2023",2023-09-07 10:13:42+00:00,📻Συνέντευξη στον Real FM 97.8 και στην δημοσιογράφο Κάτια Μακρή,[],85.0,4.0,0.0,0.0,2023-09-07,10:13:42,0.047058823529411764,0.0,0.0,39.25
60,60,0k1iGbaXWFE,"Συνέντευξη στον τ/στ ""Ionian TV"" | 04.09.2023",2023-09-04 17:31:40+00:00,▶️ Συνέντευξη στο κεντρικό δελτίο ειδήσεων του Ionian Channel και στον Τάσο Θεοδόση,[],61.0,1.0,0.0,0.0,2023-09-04,17:31:40,0.01639344262295082,0.0,0.0,27.7
61,61,a3glpXsEPxM,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο 105,5"" | 27.07.2023",2023-07-27 13:02:24+00:00,,[],80.0,0.0,0.0,0.0,2023-07-27,13:02:24,0.0,0.0,0.0,36.0
62,62,aAyPnMXbDL0,"Συνέντευξη στον ρ/στ ""Flash 99.4"" | 18.07.2023",2023-07-19 08:39:19+00:00,"📌Συνέντευξη στο ραδιόφωνο του ""Flash 994"" και στον δημοσιογράφο  Γιώργο Μαγκριώτη",[],87.0,0.0,0.0,0.0,2023-07-19,08:39:19,0.0,0.0,0.0,39.15
63,63,v_KNZJ1wiN4,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο105,5"" | 18.07.2023",2023-07-18 07:06:41+00:00,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο 105,5"" και στους δημοσιογράφους Γιώργο Τραπεζιώτη και Γιώργο Μελιγγώνη",[],162.0,6.0,0.0,0.0,2023-07-18,07:06:41,0.037037037037037035,0.0,0.0,74.4
64,64,zI3K0l7Rvec,"Συνέντευξη στην ""ΕΡΤ"" | 13.07.2023",2023-07-13 19:47:25+00:00,"Συνέντευξη στην εκπομπή ""ΣΤΟ ΚΕΝΤΡΟ"" της ERT1 και στον Γιώργο Κουβαρά",[],520.0,14.0,0.0,0.0,2023-07-13,19:47:25,0.026923076923076925,0.0,0.0,237.5
65,65,4RHx2VVmdCY,Ομιλία στην Ολομέλεια της Βουλής | 08.07.23,2023-07-08 08:01:36+00:00,📌 Ομιλία στην Ολομέλεια της #Βουλής κατά την συζήτηση της επί των Προγραμματικών Δηλώσεων της Κυβέρνησης.,[],334.0,9.0,0.0,0.0,2023-07-08,08:01:36,0.02694610778443114,0.0,0.0,152.55
66,66,IXV01jiUolg,"Συνέντευξη στον τ/στ ""ΜΕΣΟΓΕΙΟΣ TV"" |23.06.2023",2023-06-23 18:26:29+00:00,📺 Η συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του τηλεοπτικού σταθμού Mesogeios TV και στον δημοσιογράφο Θάνο Τζιούβελή,[],349.0,5.0,0.0,0.0,2023-06-23,18:26:29,0.014326647564469915,0.0,0.0,158.3
67,67,AIwAQkQUhd4,"Συνέντευξη στον ""Ant1"" | 23.06.23",2023-06-23 17:48:27+00:00,"Συνέντευξη στον τηλεοπτικό σταθμό ""Ant1"" και στον δημοσιογράφο Ν. Χατζηνικολάου",[],706.0,15.0,0.0,0.0,2023-06-23,17:48:27,0.021246458923512748,0.0,0.0,321.45
68,68,KETq0bXyJE0,"Συνέντευξη στο ""Κόκκινο105.5"" | 23.06.2023",2023-06-23 07:05:51+00:00,"Συνέντευξη στον ρ/στ Στο Κόκκινο 105,5 και στους δημοσιογράφους Γιώργο Τραπεζιώτη και Γιώργος Μελιγγώνης",[],65.0,2.0,0.0,0.0,2023-06-23,07:05:51,0.03076923076923077,0.0,0.0,29.75
69,69,uVZZVteCMMo,"Συνέντευξη στο ""BEST TV"" | 22.06.23",2023-06-22 18:47:26+00:00,"Συνέντευξη στον τηλεοπτικό σταθμό ""BEST TV"" και στον δημοσιογράφο Γ. Κανελλόπουλος",[],57.0,3.0,0.0,0.0,2023-06-22,18:47:26,0.05263157894736842,0.0,0.0,26.400000000000002
70,70,devdsqhFhM8,"Συνέντευξη στο ""Messinia live"" |22.06.2023",2023-06-22 13:40:04+00:00,Συνέντευξη στο MessiniaLive και στον δημοσιογράφο Θανάση Πουλόπουλο,[],156.0,10.0,0.0,0.0,2023-06-22,13:40:04,0.0641025641025641,0.0,0.0,72.7
71,71,XcNfHN36blg,Ομιλία στην εκδήλωση της Ν.Ε. ΣΥ.ΡΙΖ.Α  για την υγεία | 21.06.23,2023-06-22 10:06:51+00:00,Ομιλία στην Εκδήλωση της Ν.Ε. ΣΥ.ΡΙΖ.Α. Μεσσηνίας για την υγεία με την Α. Λινού,[],114.0,8.0,0.0,0.0,2023-06-22,10:06:51,0.07017543859649122,0.0,0.0,53.300000000000004
72,72,ZV1yIdmhYDk,"Συνέντευξη στο ""Kontra news"" | 20.06.23",2023-06-20 20:00:20+00:00,"Συνέντευξη στο ""Kontra news"" και στον δημοσιογράφο Γ. Μελιγγώνη",[],206.0,3.0,0.0,0.0,2023-06-20,20:00:20,0.014563106796116505,0.0,0.0,93.45
73,73,cV1m6GcF7Qk,"Συνέντευξη στην ""ΕΡΤ 1"" | 20.06.2023",2023-06-20 07:18:19+00:00,Συνέντευξη στην εκπομπή «Συνδέσεις» της ΕΡΤ1  και στους Κώστα Παπαχλιμίντζο και Χριστίνα Βίδου,[],331.0,1.0,0.0,0.0,2023-06-20,07:18:19,0.0030211480362537764,0.0,0.0,149.20000000000002
74,74,X_VRVhk4l0g,"Συνέντευξη στον ""Alpha TV"" | 19.06.2023",2023-06-19 16:54:08+00:00,"Συνέντευξη στο κεντρικό δελτίο ειδήσεων του ""Alpha TV"" και στον Αντώνη Σρόιτερ",[],201.0,6.0,0.0,1.0,2023-06-19,16:54:08,0.029850746268656716,0.004975124378109453,0.0,92.15
75,75,LcepIpQ9G4E,"Συνέντευξη στο ""Alpha TV"" | 15.06.2023",2023-06-15 11:49:56+00:00,"Συνέντευξη στο μεσημβρινό δελτίο Ειδήσεων του ""Alpha TV""  και στις Μαρία Νικόλτσιου και Έφη Μπαρμπάτση",[],289.0,8.0,0.0,1.0,2023-06-15,11:49:56,0.02768166089965398,0.0034602076124567475,0.0,132.25
76,76,l5a_nPivVdg,"Συνέντευξη στον τ/στ ""ΜΕΣΟΓΕΙΟΣ TV"" |12.06.2023",2023-06-13 14:20:23+00:00,📺 Η συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του τηλεοπτικού σταθμού Mesogeios TV και στον δημοσιογράφο Θάνο Τζιουβέλη,[],68.0,1.0,0.0,0.0,2023-06-13,14:20:23,0.014705882352941176,0.0,0.0,30.85
77,77,sH_5kNutDLo,"Συνέντευξη στα ""Παραπολιτικά FM 90.1"" | 12.06.2023",2023-06-12 09:36:46+00:00,"Συνέντευξη στον ρ/στ ""Παραπολιτικά FM 90.1"" και στη Νίκη Λυμπεράκη",[],196.0,5.0,0.0,0.0,2023-06-12,09:36:46,0.025510204081632654,0.0,0.0,89.45
78,78,6oPHMLKEJUA,"Συνέντευξη στο ""Kontra News"" και στον δημοσιογράφο Γ. Μελιγγώνη | 08.06.23",2023-06-08 19:34:10+00:00,"Συνέντευξη στο ""Kontra News"" και στον δημοσιογράφο Γ. Μελιγγώνη",[],243.0,6.0,0.0,0.0,2023-06-08,19:34:10,0.024691358024691357,0.0,0.0,110.85000000000001
79,79,uwqosM4nkzo,Ομιλία για το οικονομικό πρόγραμμα του ΣΥΡΙΖΑ-ΠΣ «Ελλάδα 2027» | 07.06.23,2023-06-08 10:33:40+00:00,Ομιλία για το οικονομικό πρόγραμμα του ΣΥΡΙΖΑ-ΠΣ «Ελλάδα 2027»,[],102.0,5.0,0.0,0.0,2023-06-08,10:33:40,0.049019607843137254,0.0,0.0,47.15
80,80,NoHOHVAhm4g,Συνέντευξη στην ΕΡΤ1 | 08.06.2023,2023-06-08 08:08:45+00:00,"Συνέντευξη στην εκπομπή ""Συνδέσεις"" της ΕΡΤ και στους Χριστίνα Βίδου και  Κώστα Παπαχλιμίντζο",[],215.0,3.0,0.0,1.0,2023-06-08,08:08:45,0.013953488372093023,0.004651162790697674,0.0,97.7
81,81,fmU4GRkGqxM,"Συνέντευξη στο ""Κόκκινο 105.5"" | 07.06.2023",2023-06-07 07:06:18+00:00,Συνέντευξη στο «Κόκκινο 105.5»  και στους δημοσιογράφους Γιώργο Τραπεζιώτη και Γιώργο Μελιγγώνη,[],428.0,12.0,0.0,2.0,2023-06-07,07:06:18,0.028037383177570093,0.004672897196261682,0.0,196.0
82,82,agH7Pmby3_c,"Συνέντευξη στο ""Mega TV"" | 06.06.23",2023-06-06 15:21:57+00:00,"Συνέντευξή μου στο ""Mega TV"" και στον δημοσιογράφο Ν. Ευαγγελάτο",[],779.0,19.0,0.0,0.0,2023-06-06,15:21:57,0.024390243902439025,0.0,0.0,355.3
83,83,TkbRHX3KLz4,"Συνέντευξη στο ""Best TV"" | 01.06.2023",2023-06-01 18:46:22+00:00,"Συνέντευξη στο κεντρικό δελτίο ειδήσεων του ""Best TV"" και στον δημοσιογράφο Θ. Κανελλόπουλο",[],307.0,10.0,0.0,0.0,2023-06-01,18:46:22,0.03257328990228013,0.0,0.0,140.65
84,84,pmOuPmsrsSI,"Συνέντευξη στον ""Real FM"" | 01.06.2023",2023-06-01 14:02:12+00:00,"Συνέντευξη στον ""Real FM"" και στον δημοσιογράφο Νίκο Στραβελάκη",[],1018.0,20.0,0.0,1.0,2023-06-01,14:02:12,0.019646365422396856,0.0009823182711198428,0.0,463.3
85,85,_lAK0zUS5xQ,"Συνέντευξη στο ""Mega TV"" | 31.05.2023",2023-05-31 07:27:43+00:00,"Συνέντευξη στην εκπομπή ""Κοινωνία Ώρα MEGA"" και στους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη",[],6197.0,30.0,0.0,13.0,2023-05-31,07:27:43,0.004841052121994514,0.002097789252864289,0.0,2798.75
86,86,rj1pr68TOxU,"Συνέντευξη στον τ/στ ""Ionian TV"" | 30.05.2023",2023-05-30 18:29:23+00:00,"Συνέντευξη στον τ/στ ""Ionian TV"" | 30.05.2023",[],179.0,9.0,0.0,0.0,2023-05-30,18:29:23,0.05027932960893855,0.0,0.0,82.8
87,87,GcZoVMdYz6w,"Συνέντευξη  στην εκπομπή ""Καλημέρα Ελλάδα"" του ΑΝΤ1 TV",2023-05-30 07:39:04+00:00,"Συνέντευξη στην εκπομπή ""Καλημέρα Ελλάδα"" του ΑΝΤ1 TV",[],9166.0,47.0,0.0,0.0,2023-05-30,07:39:04,0.005127645646956142,0.0,0.0,4136.45
