Title,Description
Η ΝΙΚΗ φέρνει σε δύσκολη θέση τον υφ. Υγείας,"Ο υφ. Υγείας Μάριος Θεμιστοκλέους, μετά από ερώτηση του Βουλευτή Σπύρου Τσιρώνη, επιδεικτικά προσπερνά τις αποφάσεις του ΣτΕ που δικαιώνουν τους ανεμβολίαστους υγειονομικούς, απαντώντας πως δεν είναι νομικός. 
Η μεγάλη ειρωνεία είναι ότι όλα αυτά συνέβησαν με υπ. Υγείας έναν νομικό!"
Ο Άδωνις Γεωργιάδης απαντάει στον ...Άδωνι Γεωργιάδη,"Ο κ. Γεωργιάδης αντέδρασε στην επίσημη τοποθέτηση της ΝΙΚΗΣ αναφορικά με τις νέες ηλεκτρονικές ταυτότητες (δείτε εδώ https://www.youtube.com/watch?v=ofgeKAmooa4 ).
Θυμίζουμε στον κ. Γεωργιάδη τη δική του παλαιότερη τοποθέτηση ως βουλευτή του ΛΑΟΣ, αναφορικά με την τότε ηλεκτρονική ταυτότητα (2011)."
Η ΝΙΚΗ για τις νέες ηλεκτρονικές ταυτότητες,"Η ξεκάθαρη θέση της ΝΙΚΗΣ για τις νέες ηλεκτρονικές ταυτότητες, όπως διατυπώθηκε στη δευτερολογία του κ. Δημητρίου Νατσιού, επί των προγραμματικών δηλώσεων της κυβέρνησης, από το βήμα της Βουλής."
Υγειονομικοί: Άμεση αποκατάσταση αδικιών - Σπυρίδων Τσιρώνης (8/7/23),"Υγειονομικοί: Άμεση αποκατάσταση αδικιών - Σπυρίδων Τσιρώνης, Βουλευτής Αχαΐας της ΝΙΚΗΣ - Ομιλία στη βουλή για τις Προγραμματικές Δηλώσεις της Κυβέρνησης 8/7/23"
"Δευτερολογία Δημήτρη Νατσιού Προέδρου ΝΙΚΗΣ, επί των προγραμματικών δηλώσεων της Κυβέρνησης (8/7/23)","Δευτερολογία κ. Δημητρίου Νατσιού, Προέδρου της Κοινοβουλευτικής Ομάδας της ΝΙΚΗΣ, επί των προγραμματικών δηλώσεων της Κυβέρνησης (8/7/23)."
Η αλήθεια για το ΕΣΥ - Νίκος Παπαδόπουλος (7/7/23),"Η αλήθεια για το ΕΣΥ - Νίκος Παπαδόπουλος, Βουλευτής Β' Θεσσαλονίκης της ΝΙΚΗΣ - Ομιλία στη βουλή για τις Προγραμματικές Δηλώσεις της Κυβέρνησης 7/7/23"
Ελλειμματική δημοκρατία - Γεώργιος Ρούντας (7/7/23),"Ελλειμματική δημοκρατία - Γεώργιος Ρούντας, Βουλευτής Λάρισας, Αντιπρόεδρος της ΝΙΚΗΣ - Ομιλία στη βουλή για τις Προγραμματικές Δηλώσεις της Κυβέρνησης 7/7/23"
Για την ανεξαρτησία και την ποιότητα της Δικαιοσύνης - Γεώργιος Αποστολάκης (7/7/23),Για την ανεξαρτησία και την ποιότητα της Δικαιοσύνης - Γεώργιος Αποστολάκης Βουλευτής Επικρατείας της ΝΙΚΗΣ - Ομιλία στη βουλή για τις Προγραμματικές Δηλώσεις της Κυβέρνησης 7/7/23
Κόκκινα δάνεια και προστασία πρώτης κατοικίας - Τάσος Οικονομόπουλος 7/7/23,Κόκκινα δάνεια και προστασία πρώτης κατοικίας - Τάσος Οικονομόπουλος Βουλευτής Α' Ανατ. Αττικής της ΝΙΚΗΣ - Ομιλία στη βουλή για τις Προγραμματικές Δηλώσεις της Κυβέρνησης 7/7/23
Εισήγηση Νικολάου Βρεττού επί των προγραμματικών δηλώσεων της Κυβέρνησης (6/7/23),Εισήγηση Νικολάου Βρεττού επί των προγραμματικών δηλώσεων της Κυβέρνησης - Βουλευτή Β3' Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ (6/7/23)
Ομιλία Δ.Νατσιού Προέδρου ΝΙΚΗΣ επί των προγραμματικών δηλώσεων της Κυβέρνησης 6-7-2023,"Ολόκληρη η ομιλία του κ. Δημητρίου Νατσιού, Προέδρου της Κοινοβουλευτικής Ομάδας της ΝΙΚΗΣ, επί των προγραμματικών δηλώσεων της Κυβέρνησης. Πέμπτη 6 Ιουλίου 2023"
Άρωμα ΝΙΚΗΣ - Συζήτηση λίγο πρίν τις εκλογές - HIGH TV Παρ 23/6/23 23.00,"Συντονιστής: Κος Ιωάννης Καλογερόπουλος, Δημοσιογράφος.
Υποψήφιος Βουλευτής Β1 Αθηνών (ΝΙΚΗ)
===========================================================
Καλεσμένοι:
1. Κα Μαρία Γρατσία, Δικηγόρος παρ’Αρείω Πάγω, 
Υποψήφια Βουλευτής Α’ Αθηνών (ΝΙΚΗ).
2. Δρ. Δημήτριος Χιωτακάκος, Διδάκτωρ Πληροφορικής, Σύμβουλος Επιχειρήσεων
Υποψήφιος Βουλευτής Α’ Ανατολικής Αττικής (ΝΙΚΗ)."
"Συνέντευξη του κ.Δ. Νατσιού στον κ. Γ. Παπαδάκη (Αntenna,¨Καλημέρα Ελλάδα"", 22/6/2023)","Ο Πρόεδρος της ΝΙΚΗΣ κ.Δημήτριος Νατσιός μιλά με τον κ.Γιώργο Παπαδάκη στην εκπομπή του Antenna ""Καλημέρα Ελλάδα"" την Πέμπτη 22 Ιουνίου 2023."
H τελική προεκλογική εκδήλωση της NIKHΣ στο Στάδιο Ειρήνης και Φιλίας,"Την Πέμπτη 22 Ιουνίου, ώρα 19.30 στο Στάδιο Ειρήνης και Φιλίας (Σταθμός ΗΣΑΠ Φαλήρου) στην Συνεδριακή Αίθουσα «Μελίνα Μερκούρη» θα πραγματοποιηθεί η μεγάλη καταληκτική προεκλογική εκδήλωση της ΝΙΚΗΣ.

Κεντρικός ομιλητής θα είναι ο Πρόεδρος της ΝΙΚΗΣ κ. Δημήτριος Νατσιός.

Η εκδήλωση θα πλαισιωθεί με εισηγήσεις επιλεγμένων στελεχών της ΝΙΚΗΣ που δίνουν μαζί με όλη τη ΝΙΚΗ την εκλογική μάχη της 25ης Ιουνίου:
- O κ. Γεώργιος Αποστολάκης, Επίτιμος Αντιπρόεδρος Αρείου Πάγου και Επικεφαλής του συνδυασμού Επικρατείας της ΝΙΚΗΣ.
- Ο κ. Δημήτριος Αλεβίζος, Αντιστράτηγος ε.α., Υποψήφιος Επικρατείας
- Η κ. Μαρία Γρατσία, Δικηγόρος παρ’Αρείω Πάγω, Υποψήφια Α’ Αθηνών.
- Ο κ. Κοσμάς Καραΐσκος, Δημοσιογράφος με ειδίκευση στα ελληνοτουρκικά, Υποψήφιος Α’ Αθηνών.
- Η κ. Ασπασία Κουρουπάκη, Βιολόγος – Εκπαιδευτικός, Υποψήφια Β1΄ Αθηνών (Βόρειος Τομέας).
- O κ. Φώτης Πάλλας, Φιλόλογος, Υποψήφιος Τρικάλων.

Την εκδήλωση συντονίζει ο κ. Δημήτριος Χιωτακάκος, Δρ Πληροφορικής & Τηλεπικοινωνιών, Σύμβουλος Επιχειρήσεων, Υποψήφιος Α΄ Ανατολικής Αττικής.

Με τη ΝΙΚΗ!"
Προεκλογική εκδήλωση της ΝΙΚΗΣ στην Λάρισα 20-6-2023,"Ολόκληρη η μεγάλη προεκλογική συγκέντρωση της ΝΙΚΗΣ στην Λάρισα, στο κέντρο εκδηλώσεων ""Palladium"" την Τρίτη 21-6-2023
Ενότητες:
00:00 Εισαγωγή - Βίντεο για την Μακεδονία - Παναγιώτης Καλαμπάκας
14:47 Ομιλία κ. Γεωργίου Αποστολάκη - Η κοινοβουλευτική ομάδα της ΝΙΚΗΣ και το διακύβευμα της νέας Βουλής
38:17 Ομιλία κ. Αλεξίας Τάντση - Το θαύμα της ΝΙΚΗΣ
44:29 Ομιλία κ. Γεωργίου Ρούντα - Η κρισιμότητα των καιρών
57:58 Ομιλία κ. Γρηγόρη Κωνσταντινίδη - Όλοι μαζί θα νικήσουμε
1:02:58 Ομιλία κ. Φώτη Πάλλα - Η ευθύνη σε όσους στήριξαν και στηρίζουν την ΝΙΚΗ
1:22:52 Ομιλία Προέδρου της ΝΙΚΗΣ κ. Δημήτρη Νατσιού
1:46:35 Παρουσίαση υποψηφίων Βουλευτών - Λήξη εκδήλωσης"
H απάντηση και οι θέσεις της NIKHΣ,"Το νέο μήνυμα του προέδρου της ΝΙΚΗΣ δίνει απαντήσεις και υπενθυμίζει θέσεις. 

Σταθεροί στα ιδανικά μας, προσκαλούμε την κυβέρνηση να αντιγράψει και άλλες θέσεις της Νίκης και όχι μόνο το Υπουργείο Οικογένειας και Δημογραφικής Ανάπτυξης. Θέσεις για φθηνή ελληνική ενέργεια, για πρωτογενή ελληνική παραγωγή, για ασφάλεια στον απλό πολίτη, για τα αυτονόητα στα ελληνοτουρκικά, για τη ριζική αλλαγή εκπαιδευτικής ύλης στα σχολεία, για την αποκατάσταση του ονόματος της Μακεδονίας μας.

Στις 25 Ιουνίου, μαχόμαστε για τη ΝΙΚΗ."
Εκδήλωση της ΝΙΚΗΣ στο Βελλίδειο (Θεσσαλονίκη) 18/6/2023,"Ολόκληρη η μεγάλη προεκλογική συγκέντρωση της ΝΙΚΗΣ στην Θεσσαλονίκη, στο Βελλίδειο συνεδριακό κέντρο την Κυριακή 18-6-2023
Ενότητες:
00:00 Εισαγωγή - Βίντεο για την Μακεδονία - Εμμανουήλ Γκλάβας
10:27 Ομιλία κ. Γεωργίου Αποστολάκη
31:20 Ομιλία κ. Βιορίκα Ματσουκατίδου
40:54 Ομιλία κ. Κοσμά Καραΐσκου
53:09 Ομιλία Προέδρου της ΝΙΚΗΣ κ. Δημητρίου Νατσιού
1:34:24 Παρουσίαση υποψηφίων Βουλευτών - Λήξη εκδήλωσης"
Η ΝΙΚΗ στο Βελλίδειο την Κυριακή 18/6/2023,"Το Δημοκρατικό Πατριωτικό Κίνημα ΝΙΚΗ, διοργανώνει προεκλογική εκδήλωση την Κυριακή 18 Ιουνίου, ώρα 19.00  στην Θεσσαλονίκη, στο Βελλίδειο  Συνεδριακό Κέντρο.

Κεντρικός ομιλητής στην εκδήλωση θα είναι ο Πρόεδρος της ΝΙΚΗΣ κ. Δημήτριος Νατσιός.

Η εκδήλωση θα πλαισιωθεί με εισηγήσεις επιλεγμένων στελεχών της ΝΙΚΗΣ"
Συνέντευξη κ. Αποστολάκη (Επικεφαλής Επικρατείας ΝΙΚΗΣ) στη Ραδιοφωνική Λέσχη 97.6,"Ο επικεφαλής του συνδυασμού Επικρατείας της ΝΙΚΗΣ κ. Γεώργιος Αποστολάκης, Επίτιμος Αντιπρόεδρος Αρείου Πάγου, μιλάει για όλα στη Ραδιοφωνική Λέσχη 97.2 εν όψει των εκλογών Ιουνίου 2023."
"5 χρόνια μετά: ΠΙΣΟΔΕΡΙ, 17 ΙΟΥΝΙΟΥ 2018. ΘΥΜΑΣΑΙ Ή ΚΟΙΜΑΣΑΙ;","Πέντε θλιβερά χρόνια πέρασαν, με το μαχαίρι καρφωμένο στην πλάτη του Ελληνισμού. Προδόθηκε η τιμή, η υπόληψη, η ταυτότητα, η ψυχή μας. Το πολυτίμητο, γλυκό όνομα της Μακεδονίας μας, ξεπουλήθηκε για φτηνοαργύρια από ανθρώπους που ποτέ δεν έβαλαν Ελλάδα στην ψυχή τους. 

Πρωταγωνιστής, η «αριστερή» κυβέρνηση νοσταλγός του Ίλιντεν. Επιτήδειος κομπάρσος, η «δεξιά» αντιπολίτευση και οι «πατριώτες» ανάμεσα και γύρω της, που τότε έλεγαν ψέμματα ότι θα θέσουν βέτο στην είσοδο των Σκοπίων σε ΕΕ και ΝΑΤΟ με το κλεμμένο όνομα, αλλά ως κυβέρνηση μετά έπραξαν τα ακριβώς αντίθετα. Με ενωμένη φωνή, όλη η ξενόδουλη κομματοκρατία μάς είπε ότι τώρα που υπογράψαμε, τίποτα δε γυρίζει πίσω.

Όμως ό,τι κερδήθηκε με αίμα δεν μπορεί να ξεπουληθεί με το μελάνι μιας υπογραφής.

Για εμάς, για την αλήθεια, για την ιστορία, για το δίκαιο, η Μακεδονία είναι Μία και Μόνη, Ελληνική. Η συνθήκη των Πρεσπών αξίζει μόνο για το καλάθι των αχρήστων. Υπάρχουν ονόματα σαφή και ακριβοδίκαια, όπως Κεντρική Βαλκανική, ή Δημοκρατία Σκοπίων. Και επιτέλους, υπάρχουν και 100.000 γηγενείς Έλληνες των Σκοπίων, αγνοημένοι από τη μάνα πατρίδα, η οποία πρέπει να τους αγκαλιάσει με διπλή υπηκοότητα.

Δεν θα ξεχάσουμε τούτη την θλιβερή επέτειο, που σήμερα με πόνο βιώνουμε, υποσχόμενοι στον ελληνικό λαό ότι θα κάνουμε το αδύνατο δυνατό για να σβήσουμε αυτήν την κηλίδα από τις σελίδες της ελληνικής ιστορίας."
Εκλογές Ιουνίου 2023: Το 10-λεπτο μήνυμα της ΝΙΚΗΣ,"Στην εκλογική μάχη της 25ης Ιουνίου, το διακύβευμα είναι πολλαπλό και κρίσιμο. 

Ο Πρόεδρος της ΝΙΚΗΣ κ. Δημήτριος Νατσιός εστιάζει στην καρδιά των ιδανικών της ΝΙΚΗΣ. Κρατούμε ψηλά τις σημαίες που όρισε ο πατροδοφύλακας στρατηγός Μακρυγιάννης, και αγωνιζόμαστε για αυτά που έχει τόσο ανάγκη η Πατρίδα μας: Παιδιά και Παιδεία.  

Ο Επικεφαλής Επικρατείας κ. Γεώργιος Αποστολάκης, Επίτιμος Αντιπρόεδρος Αρείου Πάγου, εξηγεί ότι αν θέλουμε καλύτερη ποιότητα για την Δημοκρατία στην Πατρίδα μας, είναι απαραίτητη η κατάργηση της κομματοκρατίας, η λογοδοσία των πολιτικών, καθώς και η μάχη απέναντι σε ύποπτες συνταγματικές αλλαγές που θα επιχειρηθούν στην επερχόμενη Βουλή.

Η Υποψήφια Α' Αθηνών κ. Μαρία Γρατσία, Δικηγόρος παρ'Αρείω Πάγω, δίνει το ιδιαίτερο στίγμα της μάχης που θα δώσει η ΝΙΚΗ για την αλήθεια ως προς τον σκανδαλώδη χειρισμό των κόκκινων δανείων, όπου ωφελήθηκαν ""funds"" αγνώστων μετόχων εις βάρος του Έλληνα δανειολήπτη και σύσσωμου του ελληνικού λαού. Σημαντικός στόχος της ΝΙΚΗΣ είναι η προστασία της πρώτης κατοικίας από πλειστηριασμούς.

Με τη ΝΙΚΗ!"
ΕΚΛΟΓΕΣ 25 ΙΟΥΝΙΟΥ 2023: ΣΥΝΕΝΤΕΥΞΗ ΠΡΟΕΔΡΟΥ ΝΙΚΗΣ,"Η συνέντευξη του Προέδρου της ΝΙΚΗΣ κ. Δημητρίου Νατσιού, εν όψει των εκλογών 25ης Ιουνίου 2023, στην δημοσιογράφο κ. Στέφη Χριστοδούλου, Διευθύντρια του ""Ορθόδοξη Αλήθεια""."
Στιγμιότυπα προεκλογικής εκδήλωσης ΝΙΚΗΣ Αθήνας (Περιστέρι) 14-5-2023,"Δείτε το video της προεκλογικής εκδήλωσης της ΝΙΚΗΣ στην Αθήνα, στο Εκθεσιακό Κέντρο Περιστερίου στις 14-5-2023, όπως προβλήθηκε από τα τηλεοπτικά κανάλια πανελλαδικής εμβέλειας."
Σκουριά Ελένη Υποψήφια Μαγνησίας,
Πλήρης εκδήλωση Θεσσαλονίκης 16-5-2023 στο Porto Palace Hotel,"Ολόκληρη η μεγάλη προεκλογική συγκέντρωση της ΝΙΚΗΣ στην Θεσσαλονίκη, στο Porto Palace Hotel την Τρίτη 16-5-203."
Άγγελος Πιλάτης για τον Μετανθρωπισμό,"Ο κ. Άγγελος Πιλάτης, υποψήφιος βουλευτής στην εκλογική περιφέρεια Β1 Αθηνών (Βόρειος Τομέας), αναπτύσσει τις προκλήσεις και τους κινδύνους που αναφύονται παγκοσμίως για την ανθρώπινη αξιοπρέπεια, κάτω από τον μανδύα του ""μετανθρωπισμού""."
Τάσος Οικονομόπουλος Υποψήφιος Β1΄ Βόρειου Τομέα Αθηνών (2/2),"Ο Αναστάσιος Οικονομόπουλος γεννήθηκε στην Κηφισιά, το 1962. Κατάγεται από τη Λαύκα της Ορεινής Κορινθίας.
Είναι έγγαμος και πατέρας τριών παιδιών.
Υπηρέτησε τη θητεία του στην Πολεμική Αεροπορία, το 1986–1988.
Από το 1989 μέχρι και σήμερα ασκεί το δικηγορικό λειτούργημα στην Αθήνα, όντας Δικηγόρος παρ’Αρείω Πάγω.
Έχει διατελέσει εξωτερικός συνεργάτης τραπεζικών ιδρυμάτων, ενώ σήμερα συνεργάζεται ως νομικός σύμβουλος και επιστημονικός συνεργάτης σε δήμους της Αττικής, έχοντας εκπονήσει πλήθος μελετών και γνωμοδοτήσεων.
Σπούδασε Νομικά  στη Νομική Σχολή του  Πανεπιστημίου Χαϊδελβέργης Γερμανίας και στη Νομική Σχολή Αθηνών του Εθνικού Καποδιστριακού Πανεπιστημίου Αθηνών.
Μιλά τη γερμανική και την αγγλική γλώσσα.
Έχει διατελέσει Δημοτικός Σύμβουλος του Δήμου Θρακομακεδόνων το διάστημα 2007-2010.
Διετέλεσε μέλος του πειθαρχικού οργάνου της ΕΣΑΠ – Ομοσπονδίας Βόλεϊ και Γ.Γ. της ομάδας βόλεϊ Κηφισιάς της Α’1 Εθνικής.
Αποφάσισε να συστρατευτεί στον αγώνα της ΝΙΚΗΣ, οραματιζόμενος τη ΝΙΚΗ του Ελληνισμού και της ανθρώπινης αξιοπρέπειας, διότι πιστεύει ακράδαντα ότι είναι πικρό να νοσταλγείς τον τόπο σου, ζώντας στον  τόπο σου."
Τάσος Οικονομόπουλος Υποψήφιος Β1΄ Βόρειου Τομέα Αθηνών (1/2),"Ο Αναστάσιος Οικονομόπουλος γεννήθηκε στην Κηφισιά, το 1962. Κατάγεται από τη Λαύκα της Ορεινής Κορινθίας.
Είναι έγγαμος και πατέρας τριών παιδιών.
Υπηρέτησε τη θητεία του στην Πολεμική Αεροπορία, το 1986–1988.
Από το 1989 μέχρι και σήμερα ασκεί το δικηγορικό λειτούργημα στην Αθήνα, όντας Δικηγόρος παρ’Αρείω Πάγω.
Έχει διατελέσει εξωτερικός συνεργάτης τραπεζικών ιδρυμάτων, ενώ σήμερα συνεργάζεται ως νομικός σύμβουλος και επιστημονικός συνεργάτης σε δήμους της Αττικής, έχοντας εκπονήσει πλήθος μελετών και γνωμοδοτήσεων.
Σπούδασε Νομικά  στη Νομική Σχολή του  Πανεπιστημίου Χαϊδελβέργης Γερμανίας και στη Νομική Σχολή Αθηνών του Εθνικού Καποδιστριακού Πανεπιστημίου Αθηνών.
Μιλά τη γερμανική και την αγγλική γλώσσα.
Έχει διατελέσει Δημοτικός Σύμβουλος του Δήμου Θρακομακεδόνων το διάστημα 2007-2010.
Διετέλεσε μέλος του πειθαρχικού οργάνου της ΕΣΑΠ – Ομοσπονδίας Βόλεϊ και Γ.Γ. της ομάδας βόλεϊ Κηφισιάς της Α’1 Εθνικής.
Αποφάσισε να συστρατευτεί στον αγώνα της ΝΙΚΗΣ, οραματιζόμενος τη ΝΙΚΗ του Ελληνισμού και της ανθρώπινης αξιοπρέπειας, διότι πιστεύει ακράδαντα ότι είναι πικρό να νοσταλγείς τον τόπο σου, ζώντας στον  τόπο σου."
Κωνσταντίνος Μπαλιάκας Υποψήφιος Κοζάνης,"Ο Κωνσταντίνος Μπαλιάκας γεννήθηκε στο Μόναχο Γερμανίας, στις 7-4-1983, με καταγωγή από το Δρυόβουνο Κοζάνης. Ζει μόνιμα στο Πρωτοχώρι Κοζάνης. Είναι έγγαμος και πατέρας τριών παιδιών.
Είναι γεωλόγος , ειδικός έρευνας  και  εκμετάλλευσης υδρογονανθράκων. Εργάζεται ως Ιδιωτικός Υπάλληλος.
Απόφοιτος του τμήματος Γεωλογίας του Αριστοτελείου Πανεπιστημίου Θεσσαλονίκης, με ειδίκευση στους υδρογονάνθρακες.
Είναι Απόφοιτος  του Διατμηματικού Μεταπτυχιακού Προγράμματος Σπουδών, με τίτλο «Έρευνα και Εκμετάλλευση  Υδρογονανθράκων», στο πλαίσιο προετοιμασίας ελληνικού επιστημονικού δυναμικού, με σκοπό τη στελέχωση επιχειρηματικών δραστηριοτήτων.
Μιλά την αγγλική γλώσσα.  
Το όραμα του Κωνσταντίνου Μπαλιάκα είναι η άμεση εξόρυξη των εγχώριων κοιτασμάτων, με απώτερο σκοπό τη διαπαντός απελευθέρωση του ελληνικού κράτους από τα δεσμά των ξένων κέντρων εξουσίας.
Συστρατεύτηκε  με τη «ΝΙΚΗ» διότι πιστεύει ότι πρόκειται για την πιο «υγιή» πολιτική κίνηση στην Ελλάδα, μετά τον Ιωάννη  Καποδίστρια."
Πλήρης εκδήλωση Περιστέρι 14-5-2023,"Ολόκληρη η μεγάλη προεκλογική εκδήλωση της ΝΙΚΗΣ στην Αθήνα, στο Εκθεσιακό Κέντρο Περιστερίου στις 14-5-2023."
Γεώργιος Δασκαλούλης Υποψήφιος Λαρίσης,"Ο Γεώργιος Δασκαλούλης γεννήθηκε στην Αθήνα, με καταγωγή από τη Λάρισα.Έζησε 20 χρόνια στο εξωτερικό (Αγγλία - Πορτογαλία) και τα τελευταία χρόνια ζει και εργάζεται στη Λάρισα.
Είναι έγγαμος και πατέρας τριών παιδιών.
Υπηρέτησε σε μάχιμη πλωτή μονάδα του Πολεμικού Ναυτικού.
Δραστηριοποιήθηκε επαγγελματικά στον χώρο της ναυτιλίας, της ενέργειας, των κατασκευών, της παροχής υπηρεσιών συμβουλευτικής και ως ανάδοχος υπηρεσιών που πηγάζουν από διεθνείς συμβάσεις.
Είναι αριστούχος απόφοιτος των Νομικών Σχολών Λίβερπουλ και Λισαβώνας.
Υπερασπίζεται τα δικαιώματα των παιδιών με ειδικές ανάγκες.
Ενώνει της δυνάμεις του με τη ΝΙΚΗ ώστε να συνεχίσει να αγωνίζεται με αξιώσεις για την ανάκτηση του εθνικού μας δικαιώματος της Αυτοδιάθεσης και την ανασυγκρότηση της Ρωμιοσύνης, δηλαδή, του διαχρονικού και πολυδύναμου, δημοκρατικού Ελληνισμού."
Δημήτριος Κατσίμπουρδας Υποψήφιος Πρεβέζης,
Ζωή Τσαρούχα Υποψήφια Α΄ Θεσσαλονίκης,"«Να νοσταλγείς τον τόπο σου, ζώντας στον τόπο σου, τίποτε δεν είναι πιο πικρό» Γ. Σεφέρης"
Αβραάμ Κωστίδης Υποψήφιος Β΄ Θεσσαλονίκης,Παρουσιάζονται στιγμιότυπα από συνεντεύξεις του ομιλούντος  από τα τηλεοπτικά κανάλια στην ΕΡΤ3 καθώς και στο 4Ε.
Εκλογές Μαΐου 2023: Το 10-λεπτο μήνυμα του Προέδρου της ΝΙΚΗΣ,"""Να νοσταλγείς τον τόπο σου, ζώντας στον τόπο σου, τίποτε δεν είναι πιο πικρό"" (Γ. Σεφέρης)

Με στόχο να ενώσει όλους τους  Έλληνες, καταργώντας την ξενόδουλη και διεφθαρμένη ""δεξιά"" κι ""αριστερή"" κομματοκρατία και επαναφέροντας τις αξίες της πονεμένης Ρωμηοσύνης στην πατρίδα μας, η ΝΙΚΗ καλεί σε συστράτευση κάθε καλοπροαίρετο Έλληνα.

Η ΝΙΚΗ για εμάς σημαίνει ΝΙΚΗ του ελληνισμού, ΝΙΚΗ της ανθρώπινης αξιοπρέπειας, ΝΙΚΗ του λαού. Δεν είναι μόνο ο Ελληνισμός που δέχεται διαρκείς επιθέσεις. Βάλλεται και η ανθρώπινη αξιοπρέπειά μας. Η αξιοπρέπεια του κάθε Έλληνα. Η ρίζα του κακού είναι η κομματοκρατία και η κακής ποιότητας δημοκρατία που έχουμε. Είναι το σοβαρό έλλειμμα δημοκρατίας που εκδηλώνεται σε κάθε πτυχή της ζωής μας. 

Κακής ποιότητας δημοκρατία έχουμε γιατί δεν υπάρχει διάκριση των εξουσιών. Η δικαιοσύνη αντί για δεδομένο και ασφαλές καταφύγιο, γίνεται μακρινό ποθούμενο. Κι αυτό, γιατί υπάρχει ατιμωρησία και έλλειψη λογοδοσίας, όπως υπάρχουν και οι διαρκείς παρεμβάσεις των πολιτικών στο έργο της Δικαιοσύνης, οι συνταγματικές εκτροπές που μένουν χωρίς έρευνα. 

Κακής ποιότητας δημοκρατία έχουμε γιατί ο Λαός δεν κυβερνά πραγματικά. Τραγική απόδειξη είναι ότι ως λαός δεν ρωτηθήκαμε ποτέ για τα μνημόνια, τη λαθρομετανάστευση, την προδοσία της Μακεδονίας, τον διασυρμό της οικογένειας, την εγκληματικότητα, την καταπάτηση προσωπικών ελευθεριών, την άδικη υπερφορολόγηση νοικοκυριών και επιχειρήσεων, την αρπαγή της πρώτης κατοικίας, την ατιμωρησία των πολιτικών, τον εξευτελισμό πίστης και παιδείας, την εξώθηση των παιδιών μας στο εξωτερικό.
Ούτε θα ερωτηθούμε για την επικείμενη προδοσία σε Αιγαίο και Θράκη, που, όπως φαίνεται, ετοιμάζεται με συγκυβέρνηση πολλών συστημικών κομμάτων.

Κακής ποιότητας δημοκρατία έχουμε όταν πνίγεται η φωνή της αλήθειας με τον κυβερνητικό έλεγχο των ΜΜΕ. Όταν η φωνή του απλού λαού φιμώνεται και ακούγονται μόνο οι κραυγές μίας χούφτας δικαιωματιστών με παράλογες απαιτήσεις. 

Κακής ποιότητας δημοκρατία έχουμε όταν γίνονται υποχρεωτικές οι ιατρικές πράξεις, κάτι ανήκουστο για δημοκρατικό καθεστώς. Όταν ο πολίτης καλείται να ζήσει ως ζητιάνος με δελτία φαγητού και καυσίμων και όχι έχοντας αξιοπρεπή εργασία. Όταν ο έλεγχος της ζωής του πολίτη γίνεται ασφυκτικός, από μία κυβέρνηση πρωταθλήτρια στις παρακολουθήσεις και την στρεβλή εφαρμογή της ηλεκτρονικής διακυβέρνησης. 

Κακής ποιότητας δημοκρατία έχουμε όταν πλανώνται σκιές για το αδιάβλητο της εκλογικής διαδικασίας και δεν υπάρχει πρόθεση της κυβέρνησης να διασφαλίσει την αξία της ψήφου κάθε πολίτη.

Η ΝΙΚΗ κάνει έναν σπουδαίο αγώνα για καλύτερης ποιότητας δημοκρατία. Για πραγματική ανθρώπινη αξιοπρέπεια. Με πρόθεση να ξερριζώσει το καρκίνωμα της κομματοκρατίας, είτε αυτή είναι «δεξιόστροφη» είτε «αριστερόστροφη». Δεν κοιτάζουμε ούτε αριστερά, ούτε δεξιά, αλλά μόνο μπροστά. Διεκδικούμε την Ελλάδα που μας αξίζει. Με Νίκη του ελληνισμού, Νίκη της ανθρώπινης αξιοπρέπειας, Νίκη του λαού."
